333175364.017888605595 0.000084125000
333175364.017888605595	3644028.283410369419	-324988.781765385647	-156785.391750709328	1.61423283458576594	-3.11138220646578789	3.01748323365577820
333175364.034713625908	3644030.601873775478	-324995.979201847396	-156727.942905717093	1.61421724558369650	-3.11138032155583577	3.01748429580664324
333175364.051538586617	3644032.919406229630	-325003.176513782586	-156670.494238403771	1.61420165657953341	-3.11137843666526281	3.01748535800566753
333175364.068363606930	3644035.236034838483	-325010.373728306848	-156613.045353068854	1.61418606746282300	-3.11137655178188854	3.01748642026042901
333175364.085188627243	3644037.551761006936	-325017.570926127839	-156555.596397401590	1.61417041534537198	-3.11137464432764688	3.01748753704014616
333175364.102013587952	3644039.866544775665	-325024.768007353472	-156498.147607418097	1.61415461650923886	-3.11137268436179060	3.01748878053537517
333175364.118838608265	3644042.180450177286	-325031.965025224723	-156440.698604167206	1.61413881755880051	-3.11137072440567586	3.01749002408946509
333175364.135663628578	3644044.493413031567	-325039.162003441132	-156383.249519772799	1.61412301871795227	-3.11136876447383015	3.01749126768421805
333175364.152488589287	3644046.805457803886	-325046.358819374989	-156325.800632410159	1.61410721987473416	-3.11136680456807779	3.01749251132912644
333175364.169313609600	3644049.116616284009	-325053.555633114127	-156268.351493190276	1.61409142091721547	-3.11136484466843832	3.01749375503273720
333175364.186138629913	3644051.427959040273	-325060.751616807596	-156210.902870670892	1.61407547591925282	-3.11136287423549041	3.01749529641759118
333175364.202963590622	3644053.737251115963	-325067.948274819064	-156153.453845926619	1.61405923204408164	-3.11136088223399732	3.01749744652313989
333175364.219788610935	3644056.045655975118	-325075.144834348524	-156096.004603273730	1.61404298805062862	-3.11135889025727330	3.01749959669591927
333175364.236613631248	3644058.353145183995	-325082.341358473292	-156038.555291588855	1.61402674416909564	-3.11135689832029838	3.01750174690488571
333175364.253438591957	3644060.659727159888	-325089.537765481975	-155981.106175636349	1.61401050028437454	-3.11135490642103640	3.01750389716579592
333175364.270263612270	3644062.965400313027	-325096.734149574768	-155923.656789771718	1.61399425628137116	-3.11135291454654750	3.01750604749393636
333175364.287088632584	3644065.270148770884	-325103.930381711980	-155866.207394006778	1.61397803955021857	-3.11135090726172203	3.01750786791308911
333175364.303913593292	3644067.573953179643	-325111.126543545979	-155808.758149213885	1.61396185998639385	-3.11134887885611766	3.01750923683310113
333175364.320738613605	3644069.876874479465	-325118.322699980461	-155751.308646620833	1.61394568030531294	-3.11134685045862192	3.01751060581501829
333175364.337563633919	3644072.178885109723	-325125.518746460322	-155693.859126884257	1.61392950073626151	-3.11134482208836571	3.01751197483902578
333175364.354388594627	3644074.479980002623	-325132.714697105461	-155636.409777585417	1.61391332116458686	-3.11134279374305400	3.01751334391534476
333175364.371213614941	3644076.780152395368	-325139.910639214097	-155578.960144965327	1.61389714147564645	-3.11134076541312510	3.01751471305388241
333175364.388038635254	3644079.079409411177	-325147.106431384804	-155521.510521795572	1.61388129211107656	-3.11133891641341620	3.01751616645862519
333175364.404863595963	3644081.377774022520	-325154.302176715282	-155464.061036644125	1.61386568473676895	-3.11133719884272697	3.01751768163321765
333175364.421688616276	3644083.675201887265	-325161.497883066186	-155406.611312587542	1.61385007724978924	-3.11133548128751425	3.01751919686420189
333175364.438513576984	3644085.971706350334	-325168.693445201032	-155349.161754327710	1.61383446987130985	-3.11133376376613713	3.01752071212984641
333175364.455338597298	3644088.267322764266	-325175.888978472678	-155291.711957507679	1.61381886249075635	-3.11133204626033066	3.01752222744062459
333175364.472163617611	3644090.562027093023	-325183.084431556927	-155234.262136188132	1.61380325499752586	-3.11133032877363958	3.01752374280794955
333175364.488988578320	3644092.855793736875	-325190.279807946354	-155176.812453956692	1.61378740246812757	-3.11132842685404176	3.01752511948592561
333175364.505813598633	3644095.148672934622	-325197.475102330500	-155119.362546463439	1.61377135222215951	-3.11132637618145313	3.01752638433092901
333175364.522638618946	3644097.440616913140	-325204.670348944317	-155061.912583120371	1.61375530185990668	-3.11132432551861315	3.01752764923719630
333175364.539463579655	3644099.731656844728	-325211.865475206985	-155004.462809567020	1.61373925160882248	-3.11132227488496760	3.01752891418638836
333175364.556288599968	3644102.021769569721	-325219.060552924464	-154947.012779286742	1.61372320135518521	-3.11132022426716226	3.01753017918751798
333175364.573113620281	3644104.310979516245	-325226.255557436147	-154889.562699327827	1.61370715098525364	-3.11131817366637975	3.01753144425022324
333175364.589938580990	3644106.599269367754	-325233.450482503395	-154832.112795747205	1.61369129949144452	-3.11131625811221912	3.01753268330479729
333175364.606763601303	3644108.886657146271	-325240.645336667192	-154774.662660849805	1.61367554014611336	-3.11131440517108659	3.01753391033025897
333175364.623588621616	3644111.173124336638	-325247.840131922334	-154717.212476156419	1.61365978068694083	-3.11131255224379100	3.01753513741280255
333175364.640413582325	3644113.458693606779	-325255.034816983563	-154659.762462016253	1.61364402133725893	-3.11131069934697768	3.01753636453462626
333175364.657238602638	3644115.743319279980	-325262.229437986796	-154602.312198389642	1.61362826198541565	-3.11130884646142203	3.01753759170416158
333175364.674063622952	3644118.027049263939	-325269.423994256940	-154544.861903023266	1.61361250251972699	-3.11130699359334351	3.01753881893093467
333175364.690888583660	3644120.309838620946	-325276.618460435537	-154487.411760041810	1.61359665999807556	-3.11130499283908257	3.01754014057111863
333175364.707713603973	3644122.591741113458	-325283.812884442683	-154429.961378501059	1.61358077547607692	-3.11130291740889131	3.01754150992063108
333175364.724538624287	3644124.872748153750	-325291.007227173075	-154372.510972574441	1.61356489083884358	-3.11130084199337054	3.01754287933216148
333175364.741363584995	3644127.152799123898	-325298.201467588369	-154315.060718918859	1.61354900631148457	-3.11129876660868154	3.01754424878573735
333175364.758188605309	3644129.431948023383	-325305.395637074427	-154257.610233944433	1.61353312178145281	-3.11129669124129471	3.01754561829111090
333175364.775013625622	3644131.710189547855	-325312.589766288409	-154200.159697876428	1.61351723713618167	-3.11129461589221679	3.01754698785865827
333175364.791838586330	3644133.987519944552	-325319.783766609384	-154142.709333660605	1.61350165279385438	-3.11129292857308126	3.01754808479838266
333175364.808663606644	3644136.265034522861	-325326.977008789661	-154085.259283853462	1.61348615370660409	-3.11129135145662783	3.01754910434170665
333175364.825488626957	3644138.540547824930	-325334.170844560838	-154027.808677117049	1.61347065450791360	-3.11128977435244991	3.01755012393555866
333175364.842313587666	3644140.815125209279	-325341.364630183904	-153970.358196171437	1.61345515541743034	-3.11128819726964689	3.01755114356492360
333175364.859138607979	3644143.088814314455	-325348.558403403324	-153912.907469309401	1.61343965632533837	-3.11128662019821922	3.01755216323707565
333175364.875963628292	3644145.361555363983	-325355.752073515207	-153855.456693839864	1.61342415712180132	-3.11128504314270504	3.01755318295990982
333175364.892788589001	3644147.633392607793	-325362.945606671914	-153798.006115517637	1.61340815927727887	-3.11128314870477984	3.01755439389139601
