time_utc,et,x_km,y_km,z_km,vx_kms,vy_kms,vz_kms,q_w,q_x,q_y,q_z,r00,r01,r02,r10,r11,r12,r20,r21,r22
2021-06-10T05:13:00,676574049.1846827,1785.096937436201,-3158.4424273402383,-473.8656903844377,0.0,0.0,0.0,0.6321536068398449,-0.28537741413503975,-0.5959890907586628,-0.404646206651731,-0.037883097721945536,0.8517607692047072,-0.5225595305329289,-0.17143346691110467,0.5096423578879253,0.843134172874801,0.9844670829082245,0.12152472625042693,0.1267134703965212
2021-06-10T05:14:00,676574109.1846827,1775.102602806283,-3190.124540998333,-269.9087053597427,0.0,0.0,0.0,0.6117276326634793,-0.3044589624739117,-0.6088746403182859,-0.4029462941665087,-0.06618808721048905,0.8637414477779636,-0.4995696633121794,-0.12223208270603758,0.4898780483735734,0.8631794805711284,0.9902921059307506,0.11819563914174808,0.07315282509317436
2021-06-10T05:15:00,676574169.1846827,1759.3203103546957,-3211.7100193725823,-65.09680439656472,0.0,0.0,0.0,0.5915128188203655,-0.3214652456140724,-0.6221727092927236,-0.3995920430199049,-0.0935453620669392,0.8727414371041018,-0.4791363576240404,-0.0727138258754691,0.47397259003492537,0.87753215520694,0.9929561746433309,0.11692890086309543,0.019122431347272345
2021-06-10T05:16:00,676574229.1846827,1737.8935021206323,-3223.097439367323,139.9217244281432,0.0,0.0,0.0,0.5733777092806663,-0.3324737378541777,-0.6390811351763228,-0.39022367790674867,-0.12139843227465474,0.8724465046988221,-0.4733915050780526,-0.022535729482169975,0.47437338967640313,0.8800352425122677,0.9923480042494982,0.11750312168503124,-0.03792696740197182
2021-06-10T05:17:00,676574289.1846827,1710.9841944129428,-3224.219153201552,344.4994292825205,0.0,0.0,0.0,0.5564824960881126,-0.341623004986076,-0.6562382967220075,-0.37811671733371655,-0.1472419080236544,0.8692028671752526,-0.4720235123549187,0.027541528477212973,0.4806429410741155,0.8764837861619366,0.9887169891989784,0.11605489601884317,-0.09470995924063594
2021-06-10T05:18:00,676574349.1846827,1678.772278475648,-3215.0418580809105,547.9922307096338,0.0,0.0,0.0,0.5432835239369308,-0.34376501298004636,-0.6776856739344479,-0.3569464326947562,-0.1733372569389977,0.853775480615181,-0.49093953197637374,0.07808301737068618,0.5088297200746332,0.8573187029145347,0.9817623122503498,0.11027123228243707,-0.15486451361031617
2021-06-10T05:19:00,676574409.1846827,1641.4543148354505,-3195.566462371775,749.7617392249213,0.0,0.0,0.0,0.5301455565414784,-0.34651182425276067,-0.6976149007068421,-0.3349756630624575,-0.19775048906469977,0.838635342383867,-0.5075288233976138,0.1282919050954776,0.5354417216177816,0.8347714356864152,0.9718209357498147,0.09996462001968387,-0.2134739880703856
2021-06-10T05:20:00,676574469.1846827,1599.2424519201645,-3165.8278977885516,949.1771473824858,0.0,0.0,0.0,0.5153783540267468,-0.351914120311689,-0.714935072446375,-0.3152926359939731,-0.22108320825186273,0.8281814937505353,-0.5150122604736661,0.178201494649223,0.5534940112264441,0.813565367282337,0.9588359830199567,0.08808968694230168,-0.2699514117773062
2021-06-10T05:21:00,676574529.1846827,1552.3634526032818,-3125.895020691159,1145.617232135813,0.0,0.0,0.0,0.4989647026858322,-0.3596400916043938,-0.7300087206965472,-0.297960563986936,-0.24338645996884478,0.8224244148103139,-0.5141800395073176,0.22773719792293626,0.5637570136387403,0.7939230430308335,0.9428142976143519,0.07613219750566591,-0.3245074555644524
2021-06-10T05:22:00,676574589.1846827,1501.0575291068244,-3075.8702872258546,1338.4724313921947,0.0,0.0,0.0,0.48215878860062517,-0.3678745012992609,-0.7439293813653517,-0.280642707744853,-0.26438250773799576,0.8179739963350081,-0.5109015863372369,0.27671660435157763,0.5718160437669144,0.7723045597216728,0.9238667709568851,0.06280886410762992,-0.37752514632962975
2021-06-10T05:23:00,676574649.1846827,1445.5770985345218,-3015.889249911315,1527.1466983552314,0.0,0.0,0.0,0.46446847024417875,-0.37711271366151217,-0.7564052375886461,-0.2643977267155426,-0.28411008268776566,0.8161088788768831,-0.5032372787596996,0.32489124822245735,0.5757596866050073,0.7502975810363227,0.9020682555902322,0.049669720140348816,-0.4287257645133715
2021-06-10T05:24:00,676574709.1846827,1386.1855754735707,-2946.119916569993,1711.0593128189087,0.0,0.0,0.0,0.44540407929179726,-0.387737150329209,-0.7672586697577433,-0.2501784205050251,-0.3025502168096214,0.8178503584419273,-0.4894733470832315,0.3721284022670605,0.5741413203363903,0.7293025411367706,0.8774872184451553,0.03850370733834463,-0.47805192812767466
2021-06-10T05:25:00,676574769.1846827,1323.1562542449938,-2866.761939698341,1889.6464972898639,0.0,0.0,0.0,0.42471087165477506,-0.3997840685212373,-0.7764804443166019,-0.23847744893121575,-0.31958674810969606,0.8234169527233057,-0.46888040308860796,0.4182810919009709,0.5666024098157321,0.7099314314418944,0.850238342225756,0.03076087058050614,-0.5254983636990017
2021-06-10T05:26:00,676574829.1846827,1256.7711506209032,-2778.0458610375385,2062.36292176714,0.0,0.0,0.0,0.40084402515673423,-0.4142355697215644,-0.783534978795391,-0.23196098223128955,-0.3354659205471971,0.835096464269965,-0.4359776502473782,0.46317576908236563,0.5492059909994929,0.6955867928484728,0.8203236087583856,0.031411380327333316,-0.5710363404368858
2021-06-10T05:27:00,676574889.1846827,1187.3198250950081,-2680.232465819654,2228.683278856673,0.0,0.0,0.0,0.3699982511168262,-0.4341369396854327,-0.7862574337423848,-0.23754085891883192,-0.34925282354211384,0.8584661969171947,-0.37557722774203084,0.5069073874421686,0.510198915889341,0.6947963491426077,0.7880782739071142,0.05227671542732293,-0.6133512690291875
2021-06-10T05:28:00,676574949.1846827,1115.0980511347102,-2573.611796841242,2388.1039595091524,0.0,0.0,0.0,0.33830389427333896,-0.4522606266743407,-0.7886529206361381,-0.24297607176780897,-0.3620216013592525,0.8777528308194738,-0.31383168759333824,0.5489538256423219,0.47284590821683437,0.6892506397496172,0.753385729531654,0.07724451482789657,-0.6530262073355562
2021-06-10T05:29:00,676575009.1846827,1040.406551347948,-2458.5019462808214,2540.144295438855,0.0,0.0,0.0,0.3135257865641121,-0.4636487929682905,-0.7945962472632938,-0.23526194289236976,-0.3734627558768042,0.8843485532693816,-0.28009499514138736,0.5893058104936559,0.4593632300111093,0.6646082189020653,0.716410658555076,0.08314480888252779,-0.6927067987717241
